unit,airpol,airemsect,geo\time	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 
MIO_T,GHG,CRF_1D1A,HU	0.49365 	0.50577 	0.69657 	0.69354 	0.69657 	0.81468 	0.82982 	0.79954 	0.79045 	0.68436 	0.59947 	0.61158 	0.64793 	0.69014 	0.61755 	0.57515 	0.54211 	0.56937 	0.53605 	0.55725 	0.36948 	0.4028 	0.3816 	0.48457 	0.45731 	0.43914 	0.43308 	0.44217 	0.43914 
MIO_T,GHG,CRF_1D1A,IE	1.82112 	1.75897 	2.0947 	2.33785 	2.26265 	2.86643 	3.08287 	2.9098 	2.52676 	2.1753 	2.29455 	2.35069 	2.21077 	1.82863 	1.57302 	1.32853 	1.29035 	1.06688 	1.16256 	1.19786 	1.35236 	0.91128 	1.04738 	1.08055 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1A,IS	0.50627 	0.4411 	0.42092 	0.37636 	0.33308 	0.42681 	0.51032 	0.49871 	0.42064 	0.37909 	0.33221 	0.30911 	0.34829 	0.40677 	0.3625 	0.33733 	0.29142 	0.27086 	0.23559 	0.21311 	0.19518 	0.20314 	0.22146 	0.21913 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1A,IT	9.28964 	9.38643 	9.79692 	9.51061 	9.03703 	10.16031 	10.50646 	9.90428 	9.17826 	8.68598 	8.59404 	7.37745 	8.08528 	8.09126 	7.4639 	6.80202 	6.25939 	6.13578 	5.72211 	5.39893 	5.12654 	4.98219 	5.03055 	4.19763 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1A,LT	0.21286 	0.19188 	0.16835 	0.14657 	0.11088 	0.23137 	0.19975 	0.15947 	0.14009 	0.10527 	0.09427 	0.08414 	0.09434 	0.07081 	0.07489 	0.08101 	0.09033 	0.09638 	0.11816 	0.11481 	0.10825 	0.19582 	0.48415 	0.40227 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1A,LU	1.15507 	1.14985 	1.25798 	1.32705 	1.29793 	1.35479 	1.3459 	1.25216 	1.33796 	1.31677 	1.21017 	1.16166 	1.0722 	0.99133 	1.04009 	0.92182 	0.76042 	0.63563 	0.58497 	0.51604 	0.40679 	0.41132 	0.42544 	0.40704 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1A,LV	0.37979 	0.36708 	0.36283 	0.36141 	0.31508 	0.29917 	0.24832 	0.20365 	0.1814 	0.14958 	0.12253 	0.08481 	0.08167 	0.08167 	0.09109 	0.09109 	0.10051 	0.10051 	0.07853 	0.07853 	0.08481 	0.08481 	0.30154 	0.22301 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1A,MT	0.3362 	0.31648 	0.33358 	0.32114 	0.28676 	0.30305 	0.29936 	0.28393 	0.27764 	0.27291 	0.26903 	0.27174 	0.2944 	0.34702 	0.36223 	0.34938 	0.36402 	0.34862 	0.34522 	0.28488 	0.27298 	0.25228 	0.20322 	0.21125 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1A,NL	10.52141 	10.29837 	10.71545 	10.29374 	10.5489 	11.38397 	11.22853 	11.15926 	11.00965 	10.6943 	9.98133 	10.12341 	9.70324 	9.96228 	9.96765 	9.38434 	8.88143 	8.23117 	7.66283 	6.59017 	6.26723 	5.69681 	4.88609 	4.57911 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1A,PL	1.52883 	1.54804 	1.44038 	1.47928 	1.41168 	1.56239 	1.29042 	1.23302 	0.91706 	0.81767 	0.83259 	0.76992 	0.78484 	0.79678 	0.74903 	0.83856 	0.82363 	0.91913 	0.78186 	0.72516 	0.7162 	0.71919 	0.66249 	0.6416 	1.43241 	1.04148 	: 	: 	: 
MIO_T,GHG,CRF_1D1A,PT	2.82334 	2.75188 	2.73044 	2.63459 	2.39429 	2.63306 	2.54294 	2.40964 	2.27764 	2.19347 	2.03687 	1.85394 	1.95036 	2.0014 	1.94445 	1.76299 	1.66655 	1.6154 	1.63101 	1.56549 	1.55684 	1.64308 	1.55314 	1.48027 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1A,RO	0.49357 	0.40303 	0.44209 	0.49499 	0.4427 	0.41775 	0.37241 	0.46823 	0.38003 	0.46785 	0.40041 	0.33016 	0.38649 	0.43244 	0.4464 	0.35883 	0.4217 	0.29514 	0.62845 	0.56176 	0.8601 	0.84957 	0.56527 	0.79688 	0.86188 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1A,SE	2.26887 	2.19322 	2.30036 	2.13471 	2.11139 	2.4866 	2.21774 	2.02553 	1.95454 	1.79681 	1.58957 	1.63512 	1.8983 	1.95467 	1.90698 	1.69801 	1.58337 	1.49721 	1.45787 	1.37014 	1.24817 	0.91479 	1.10438 	1.35398 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1A,SI	0.07355 	0.06697 	0.06972 	0.0737 	0.07842 	0.1047 	0.09421 	0.07042 	0.06143 	0.05676 	0.07588 	0.07959 	0.07721 	0.06819 	0.05913 	0.04931 	0.05518 	0.05238 	0.05667 	0.05297 	0.04741 	0.03321 	0.02099 	0.04846 	0.05031 	0.0534 	0.05834 	0.05759 	: 
MIO_T,GHG,CRF_1D1A,SK	0.08484 	0.09008 	0.10577 	0.10451 	0.11298 	0.13394 	0.1186 	0.10212 	0.09106 	0.07848 	0.05805 	0.04391 	0.04229 	0.04497 	0.04425 	0.04386 	0.04756 	0.0537 	0.0455 	0.04523 	0.05368 	0.0548 	0.05928 	0.06375 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1A,UK	32.20338 	32.43181 	33.31667 	31.85297 	32.92074 	34.73607 	35.517 	35.67808 	35.16141 	32.5491 	29.67207 	28.96923 	29.49858 	30.26417 	27.42232 	25.25158 	22.66133 	21.29205 	20.13243 	18.91417 	18.12911 	16.90503 	15.25011 	15.5087 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,AT	0.07679 	0.06992 	0.06827 	0.07747 	0.0655 	0.07702 	0.08352 	0.07801 	0.08922 	0.09108 	0.07637 	0.09577 	0.08517 	0.08055 	0.07388 	0.0747 	0.0684 	0.07009 	0.06838 	0.06075 	0.04782 	0.04655 	0.04786 	0.05496 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,BE	20.16609 	19.81887 	22.13234 	24.88986 	22.911 	31.27054 	30.75592 	27.57976 	25.22722 	24.50925 	23.21814 	22.88249 	16.32042 	16.20783 	14.965 	18.55021 	17.70996 	15.88669 	12.97679 	14.23429 	13.83318 	13.30933 	13.46303 	13.32143 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,BG	0.28695 	0.20193 	0.23953 	0.30852 	0.65329 	0.38574 	0.16469 	0.33228 	0.34837 	0.36421 	0.43388 	0.33254 	0.304 	0.20269 	0.0253 	0.22169 	0.0285 	0.74953 	0.86241 	0.83074 	0.82461 	0.85307 	0.93501 	0.18448 	0.97319 	0.95479 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,CY	0.7615 	0.62515 	0.63029 	0.59213 	0.69459 	0.8028 	0.87347 	0.93956 	0.92298 	0.1722 	0.39273 	0.43634 	0.6072 	0.61064 	0.48788 	0.31106 	0.31023 	0.28493 	0.21801 	0.19575 	0.15831 	0.18726 	0.17775 	0.18444 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,CZ	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,DE	6.70581 	7.52697 	8.16455 	8.26865 	7.94951 	8.77275 	9.12615 	7.50485 	7.20111 	7.6443 	7.26651 	6.48078 	6.01252 	5.95145 	5.56544 	5.39309 	5.97247 	5.51408 	5.51908 	5.47475 	6.0297 	4.4504 	5.45835 	6.48867 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,DK	1.94768 	1.56745 	2.1697 	2.13635 	1.5483 	2.8966 	3.38887 	3.24125 	2.42526 	2.37042 	2.94262 	2.77906 	3.42108 	4.14739 	4.1781 	4.48253 	4.47569 	4.8875 	5.12223 	4.90528 	4.34944 	2.88635 	2.76376 	3.09578 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,EE	1.29192 	1.23297 	0.57958 	0.67489 	0.68633 	0.76773 	0.75395 	0.65221 	0.36981 	0.46196 	0.34857 	0.3666 	0.30989 	0.32567 	0.34393 	0.32569 	0.30632 	0.28601 	0.27402 	0.39549 	0.46849 	0.38355 	0.58062 	0.55863 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,EL	7.26194 	7.50419 	9.06846 	8.91547 	8.54689 	10.05596 	10.28003 	10.09461 	9.35602 	10.50723 	10.43199 	10.19731 	11.3923 	11.77 	10.21109 	11.48362 	10.31814 	10.29177 	11.72488 	10.8773 	10.22833 	8.77924 	7.62555 	8.29422 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,ES	23.09669 	26.88604 	27.52503 	26.90431 	27.91567 	28.09189 	27.09192 	26.48105 	25.36624 	23.10316 	22.41892 	21.99301 	21.48186 	19.19519 	18.79024 	19.2535 	18.27731 	14.81935 	10.15108 	9.87776 	10.91812 	12.49372 	12.33209 	11.62972 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,EU15	131.46207 	139.94382 	152.88355 	150.25069 	153.39223 	173.37249 	174.27603 	167.41834 	154.53255 	150.21218 	141.06941 	137.74628 	133.81043 	129.75522 	123.27929 	129.55415 	124.58311 	114.17092 	106.21504 	105.49778 	109.14389 	105.10947 	104.00958 	104.26185 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,EU28	139.60344 	147.62137 	160.59511 	157.3323 	161.80828 	180.84453 	182.11558 	173.18864 	162.4954 	156.33331 	147.21157 	143.30529 	139.32332 	133.44291 	126.58685 	132.32005 	127.36548 	117.60816 	109.61918 	109.45696 	112.83851 	109.2998 	107.5196 	108.79851 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,FI	0.37412 	0.35218 	0.617 	0.66244 	0.78885 	1.28917 	1.4733 	1.80453 	1.62934 	1.66342 	2.07393 	2.08884 	1.85072 	2.06686 	1.78751 	1.67458 	1.30968 	1.21055 	1.0689 	1.35287 	1.74134 	2.22627 	1.76236 	1.8497 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,FR	7.32516 	8.03838 	8.50648 	7.93023 	8.18148 	8.18291 	9.40519 	9.16557 	8.81922 	9.6447 	8.45096 	7.78989 	8.04791 	9.49509 	9.21014 	9.08978 	8.2525 	7.50043 	7.13378 	6.92465 	7.77483 	8.01471 	8.27163 	7.97034 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,HR	0 	0 	0.07673 	0.01983 	0.02207 	0.06817 	0.07722 	0.06225 	0.08062 	0.07458 	0.07009 	0.07476 	0.09123 	0.05821 	0.06705 	0.08268 	0.07516 	0.09178 	0.10413 	0.1412 	0 	0 	0 	0.14872 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,HU	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
MIO_T,GHG,CRF_1D1B,IE	0.4449 	0.40158 	0.33789 	0.43472 	0.30677 	0.22313 	0.36064 	0.40852 	0.33369 	0.47912 	0.54585 	0.45974 	0.51495 	0.48283 	0.54965 	0.50474 	0.48232 	0.5044 	0.37321 	0.12426 	0.17238 	0.05403 	0.10814 	0.05736 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,IS	0.17438 	0.18362 	0.20046 	0.18394 	0.16627 	0.23047 	0.20828 	0.13796 	0.11153 	0.19693 	0.14429 	0.20801 	0.14954 	0.21948 	0.16443 	0.17742 	0.14934 	0.12443 	0.14455 	0.09384 	0.09769 	0.06014 	0.03776 	0.10003 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,IT	5.0406 	6.38293 	7.32155 	7.10035 	7.39036 	8.5915 	7.89725 	7.57853 	7.04628 	6.9317 	6.3981 	5.65217 	4.90307 	4.2582 	3.36108 	3.25207 	3.11588 	2.90791 	4.10908 	3.70564 	3.74684 	3.51471 	3.64846 	4.4695 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,LT	0.28146 	0.38832 	0.45697 	0.4495 	0.41093 	0.28879 	0.38456 	0.44223 	0.46135 	0.36367 	0.35166 	0.35244 	0.31805 	0.29557 	0.2318 	0.15971 	0.19422 	0.42156 	0.45298 	0.48762 	0.51592 	0.93426 	0.5033 	0.30518 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,LU	0.00012 	0.00013 	0.00013 	0.00011 	0.00011 	0.00014 	0.00013 	0.00015 	0.00014 	0.00011 	0.00011 	0.00011 	0.0001 	0.0001 	0.00009 	0.00009 	0.00009 	0.00009 	0.00009 	0.00009 	0.00011 	0.00008 	0.00009 	0.00008 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,LV	0.77621 	0.79984 	0.71225 	0.83049 	0.89958 	0.67675 	0.59116 	0.65314 	0.86378 	0.67273 	0.62486 	0.68604 	0.65734 	0.02823 	0.03528 	0.05215 	0.23381 	0.31935 	0.49042 	0.91878 	0.69092 	0.58032 	0.45944 	1.55589 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,MT	3.9272 	3.73023 	4.28997 	3.35732 	4.04746 	3.10259 	3.87481 	1.60098 	3.80265 	3.18727 	2.97999 	2.40923 	2.35635 	1.24789 	0.92933 	0.61725 	0.91946 	0.69884 	0.48667 	0.51274 	0.56053 	0.42955 	0.29881 	0.26222 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,NL	42.67372 	44.60443 	48.67768 	45.21524 	47.71102 	53.43641 	55.39912 	54.29399 	50.8655 	47.49923 	43.59288 	46.45522 	46.86498 	42.77859 	40.5153 	39.15709 	39.1343 	36.4976 	35.07192 	35.30634 	37.23726 	35.94648 	35.67855 	34.57641 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,PL	0.45017 	0.46477 	0.54949 	0.69857 	0.80309 	0.8878 	0.80011 	0.95027 	1.03714 	0.81492 	0.91576 	0.86855 	0.83871 	0.9188 	1.17726 	0.84842 	0.68167 	0.52982 	0.45043 	0.42865 	0.43071 	0.7675 	0.49705 	1.271 	1.5696 	1.77063 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,PT	2.21024 	2.09737 	1.95203 	1.63459 	1.79895 	1.97433 	1.78179 	1.6943 	1.5532 	1.77283 	1.51838 	1.22942 	1.16101 	1.6671 	1.51463 	1.1591 	1.15065 	1.18041 	1.1189 	1.06324 	1.16858 	1.38588 	1.3891 	1.40007 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,RO	0.12996 	0.04438 	0.02798 	0.047 	0.04769 	0.21828 	0.10928 	0 	0 	0 	0 	0 	0 	0 	0 	0.10111 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,SE	5.53898 	5.86013 	5.97029 	6.81453 	7.39251 	7.09835 	7.47089 	7.24975 	6.74234 	6.6025 	5.60553 	4.16753 	4.72655 	4.84448 	4.98552 	5.09649 	4.41705 	3.76667 	3.55547 	3.6159 	3.07013 	3.05681 	2.6814 	2.2634 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,SI	0.22142 	0.17948 	0.11598 	0.06579 	0.11532 	0.23441 	0.17381 	0.10325 	0.07536 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
MIO_T,GHG,CRF_1D1B,SK	0.01459 	0.01049 	0.03277 	0.03757 	0.03571 	0.03898 	0.0365 	0.03413 	0.00077 	0.00958 	0.02462 	0.03251 	0.03013 	0 	0.00973 	0.04614 	0.03301 	0.05542 	0.06506 	0.04821 	0.04514 	0.05481 	0.05803 	0.06609 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_1D1B,UK	8.59922 	8.83325 	10.37216 	9.26638 	10.8853 	11.4118 	9.76131 	10.24348 	7.87776 	7.39312 	6.52911 	5.47495 	7.02778 	6.80955 	7.57161 	10.38254 	9.89866 	9.13341 	8.22124 	7.97464 	8.82584 	8.9449 	8.77922 	8.79022 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,AT	16.01329 	15.71035 	16.06637 	15.86968 	13.83446 	17.26523 	16.93068 	16.30122 	15.61138 	14.84367 	15.31364 	15.1723 	14.50079 	14.60628 	13.57894 	13.80692 	14.17357 	12.99511 	13.56602 	12.66038 	11.92443 	11.94378 	13.6063 	13.59329 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,BE	19.62608 	18.58948 	20.26068 	21.03448 	18.35306 	24.10513 	23.75274 	25.46117 	26.21236 	27.46117 	26.42376 	26.59775 	26.84351 	28.19254 	27.0016 	27.91885 	26.7686 	29.63216 	30.04369 	28.31693 	24.83413 	25.67153 	25.26324 	26.23968 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,BG	4.32451 	4.29765 	4.49452 	3.94132 	3.58481 	6.39014 	7.15241 	6.7441 	6.96657 	6.52101 	6.44673 	5.83964 	6.53027 	6.60289 	5.63093 	6.48398 	8.88569 	9.64434 	9.85913 	7.87693 	7.11249 	6.90205 	8.14998 	10.1142 	12.13563 	13.3119 	: 	: 	: 
MIO_T,GHG,CRF_2,CY	1.38374 	1.1495 	1.18989 	1.1541 	1.22984 	1.33537 	1.30269 	1.28269 	1.19714 	1.07155 	0.93603 	0.92466 	0.88925 	0.903 	0.87528 	0.866 	0.91101 	0.94553 	0.88495 	0.9188 	0.88528 	0.81112 	0.75867 	0.80049 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,CZ	14.12269 	13.57987 	13.65036 	13.30509 	12.43082 	14.97506 	15.35371 	14.76345 	13.76933 	14.96143 	14.03187 	13.02275 	13.28052 	14.07947 	12.69188 	15.38073 	15.47144 	14.74445 	14.13756 	14.64884 	13.41041 	14.5666 	13.80305 	17.06233 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,DE	61.35952 	62.05431 	62.92811 	62.36518 	65.18817 	72.94425 	76.73669 	75.65233 	74.90943 	78.12599 	76.16281 	72.33948 	73.64736 	76.93142 	73.99817 	82.03645 	95.83476 	95.57089 	97.34935 	99.15615 	93.56532 	92.52838 	92.49162 	96.37758 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,DK	2.13322 	2.11881 	2.17451 	2.03317 	2.12278 	2.57417 	2.87327 	2.84539 	2.7895 	3.31134 	3.48272 	3.46855 	3.51648 	3.6299 	3.44307 	3.20484 	3.10669 	3.0226 	2.87839 	2.70539 	2.59164 	2.52148 	2.46801 	2.34148 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,EE	1.06184 	0.89725 	0.64557 	0.52411 	0.47735 	1.07638 	1.08664 	0.89734 	0.83161 	0.78866 	0.62863 	0.56821 	0.76794 	0.72846 	0.72525 	0.77246 	0.73494 	0.69753 	0.68833 	0.64834 	0.36001 	0.61349 	1.03462 	1.05614 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,EL	11.88247 	11.05102 	10.22817 	11.56644 	11.09342 	12.8927 	13.07729 	12.64392 	15.33101 	14.57627 	14.43715 	14.67714 	14.48057 	15.08244 	16.29293 	15.46192 	14.74583 	14.24907 	13.4791 	11.53994 	10.92746 	10.47343 	11.05769 	11.12448 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,ES	27.14769 	28.66839 	31.06379 	34.00303 	32.45331 	37.7003 	41.28878 	41.39188 	40.38774 	38.61006 	38.57053 	36.4627 	37.67064 	41.17014 	39.54018 	36.75896 	35.76761 	33.58465 	32.78019 	30.83138 	26.45648 	27.70067 	28.96027 	30.4221 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,EU15	276.52546 	275.14486 	285.58548 	293.2941 	281.98998 	327.69181 	346.04479 	341.85618 	349.34435 	351.9059 	345.58786 	337.52189 	340.39224 	353.49015 	349.39016 	382.33413 	401.02613 	395.03279 	394.97175 	386.14073 	365.45618 	373.30976 	384.2753 	395.0169 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,EU28	360.22589 	360.41695 	373.71775 	376.11678 	360.31708 	429.42091 	455.69807 	445.54429 	448.87778 	451.38971 	437.88574 	424.01369 	427.70138 	443.21946 	432.01784 	472.5991 	496.75145 	491.10019 	491.11242 	475.38991 	447.91622 	455.64141 	476.15132 	510.61838 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,FI	5.96045 	5.97835 	6.26834 	6.55765 	6.01758 	7.63587 	7.20954 	6.56442 	6.4953 	6.39263 	6.07595 	5.81682 	5.83958 	5.79988 	5.58473 	5.40323 	5.37867 	5.10217 	4.89433 	4.88425 	4.68539 	4.65773 	4.94665 	5.35083 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,FR	40.23178 	39.56677 	41.35828 	41.79141 	40.62917 	43.84736 	45.64232 	44.95943 	46.00671 	46.34836 	48.23752 	47.34267 	46.72865 	46.59768 	48.14646 	52.61967 	58.2677 	57.68844 	57.4729 	57.12013 	56.4035 	58.49842 	60.81541 	60.93977 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,HR	2.81259 	3.09203 	3.36189 	3.59127 	3.35043 	4.07301 	4.11271 	3.93739 	3.77688 	3.72583 	3.33313 	3.27844 	3.30797 	3.29157 	3.02751 	2.54827 	2.78746 	2.54013 	2.57287 	2.73506 	2.55454 	3.06465 	3.5539 	4.8526 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,HU	5.63483 	6.16607 	6.62897 	6.49602 	6.34101 	7.38195 	8.54413 	8.78938 	9.19647 	8.43715 	7.66802 	7.41302 	8.15989 	8.16602 	7.47319 	7.53638 	7.92041 	8.51139 	8.1685 	8.55425 	7.07208 	6.19957 	7.92543 	11.59564 	13.39937 	14.14818 	14.55247 	14.81565 	15.44414 
MIO_T,GHG,CRF_2,IE	2.70817 	2.65044 	2.4521 	2.57797 	2.79547 	3.69721 	3.91934 	3.86992 	3.95432 	3.63074 	3.44248 	4.03334 	4.55348 	4.49139 	3.70091 	3.58594 	3.77869 	3.30958 	3.11234 	3.11532 	2.83491 	2.84391 	2.88928 	3.1733 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,IS	1.7599 	1.74641 	1.68392 	1.78784 	1.78795 	2.00626 	1.48435 	1.34663 	0.87662 	0.90856 	0.91059 	0.92606 	0.95008 	0.96024 	0.9091 	0.76742 	0.62966 	0.51082 	0.54426 	0.51292 	0.54736 	0.5916 	0.82083 	0.94041 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,IT	30.59385 	31.60562 	34.50396 	34.55865 	33.76214 	38.85588 	41.72823 	41.41493 	45.43404 	44.89913 	42.20978 	40.60034 	40.38629 	38.45913 	36.75338 	36.1759 	35.54059 	34.92324 	37.95744 	34.88743 	36.30724 	39.29108 	39.89394 	40.31303 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,LT	2.93811 	3.52986 	3.70707 	2.24622 	2.31421 	5.50531 	6.16442 	4.38098 	4.13981 	3.79733 	3.60702 	3.52465 	3.35179 	3.10489 	2.95176 	3.01694 	2.6101 	2.64767 	2.25759 	1.97308 	1.77557 	2.70615 	4.5514 	4.51817 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,LU	0.60714 	0.63071 	0.68975 	0.67124 	0.65257 	0.71996 	0.77993 	0.7828 	0.72717 	0.75553 	0.69757 	0.74852 	0.72878 	0.78208 	0.75471 	0.71658 	0.87468 	0.98223 	1.0368 	1.39652 	1.48856 	1.51132 	1.56935 	1.64825 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,LV	0.66897 	0.68814 	0.6589 	0.56674 	0.30485 	0.30945 	0.3015 	0.27719 	0.22946 	0.22935 	0.21111 	0.19576 	0.18179 	0.15861 	0.20567 	0.17292 	0.17011 	0.16359 	0.15177 	0.13909 	0.0921 	0.2505 	0.52715 	0.60266 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,MT	0.22217 	0.20437 	0.17567 	0.14855 	0.1344 	0.11761 	0.10149 	0.08492 	0.04633 	0.03147 	0.0237 	0.0207 	0.01552 	0.01022 	0.00793 	0.0084 	0.00896 	0.00883 	0.00894 	0.00899 	0.00872 	0.00873 	0.00755 	0.00749 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,NL	11.41579 	11.63513 	12.2584 	11.84577 	11.23507 	11.47729 	15.92685 	16.56654 	16.81042 	17.0352 	16.64675 	18.62539 	18.12095 	22.39166 	23.55884 	30.00623 	29.38213 	28.11525 	26.52985 	27.41882 	25.07074 	24.1322 	23.61347 	24.82101 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,PL	30.29096 	30.00045 	30.96626 	28.03805 	26.97263 	32.31472 	33.52953 	30.59197 	27.9475 	27.79864 	26.41837 	23.1399 	24.16598 	25.78857 	22.1166 	23.25648 	24.93916 	24.13504 	25.01947 	23.47135 	21.21239 	21.08787 	22.06463 	25.37291 	33.0678 	34.24855 	: 	: 	: 
MIO_T,GHG,CRF_2,PT	5.86226 	5.65636 	5.71297 	6.46669 	6.22234 	7.86903 	7.92942 	7.33213 	7.5268 	7.50662 	6.88953 	6.85697 	6.54449 	6.8614 	6.5826 	6.17559 	6.0094 	5.73737 	5.61582 	4.90649 	4.91185 	5.00851 	5.31004 	5.24632 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,RO	10.43474 	11.60067 	12.50439 	12.26033 	10.94417 	16.10997 	19.58645 	19.38515 	19.78985 	20.12044 	18.31131 	17.56916 	16.6974 	17.15167 	16.31121 	19.24506 	20.42126 	21.25414 	21.92819 	18.77355 	18.87206 	17.8282 	20.81412 	28.41357 	39.01624 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,SE	6.54367 	6.65156 	7.06206 	7.52859 	5.62817 	7.49999 	7.70492 	7.76573 	7.70566 	7.79286 	7.31327 	7.63708 	7.4673 	7.42359 	7.22344 	7.14433 	6.9667 	6.92655 	7.1987 	6.84006 	6.43777 	6.27399 	6.77277 	6.98708 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,SI	1.0874 	1.04681 	1.04622 	1.03195 	1.02686 	1.35971 	1.50475 	1.49367 	1.43992 	1.3577 	1.31525 	1.23043 	1.23208 	1.18795 	1.14114 	1.11944 	1.14632 	1.08986 	1.08614 	1.04679 	0.86625 	1.07063 	1.08411 	1.39163 	1.43475 	1.49183 	1.42157 	1.40463 	: 
MIO_T,GHG,CRF_2,SK	8.71787 	9.01941 	9.10258 	9.51893 	9.21572 	10.78041 	10.91283 	11.05986 	10.20256 	10.64324 	9.36671 	9.76446 	8.72872 	8.55598 	9.46934 	9.8579 	9.71846 	9.6849 	9.37721 	8.4541 	8.23814 	7.2221 	7.60141 	9.81365 	: 	: 	: 	: 	: 
MIO_T,GHG,CRF_2,UK	34.44008 	32.57756 	32.55798 	34.42414 	32.00227 	38.60744 	40.5448 	38.30438 	39.44252 	40.61634 	39.68441 	37.14285 	39.36338 	41.0706 	43.2302 	61.31871 	64.43051 	63.19347 	61.05682 	60.36154 	57.01677 	60.25333 	64.61726 	66.43869 	: 	: 	: 	: 	: 
